Axial load,Potentiometer reading
30.7179,39.2563
30.7162,39.2544
30.7145,39.2526
30.7129,39.2507
30.7112,39.2489
30.7095,39.2470
30.7079,39.2452
30.7062,39.2433
30.7045,39.2415
30.7028,39.2396
30.7012,39.2378
30.6995,39.2359
30.6978,39.2341
30.6962,39.2322
30.6945,39.2304
30.6928,39.2285
30.6912,39.2267
30.6895,39.2248
30.6878,39.2230
30.6862,39.2212
30.6845,39.2193
30.6828,39.2175
30.6812,39.2156
30.6795,39.2138
30.6778,39.2119
30.6761,39.2101
30.6745,39.2082
30.6728,39.2064
30.6711,39.2045
30.6695,39.2027
30.6678,39.2008
30.6661,39.1990
30.6645,39.1971
30.6628,39.1953
30.6611,39.1934
30.6595,39.1916
30.6578,39.1897
30.6561,39.1879
30.6545,39.1861
30.6528,39.1842
30.6511,39.1824
30.6495,39.1805
30.6478,39.1787
30.6462,39.1768
30.6445,39.1750
30.6428,39.1731
30.6412,39.1713
30.6395,39.1694
30.6379,39.1676
30.6362,39.1657
30.6345,39.1639
30.6329,39.1620
30.6312,39.1602
30.6296,39.1583
30.6279,39.1565
30.6262,39.1547
30.6246,39.1528
30.6229,39.1510
30.6212,39.1491
30.6196,39.1473
30.6179,39.1454
30.6162,39.1436
30.6146,39.1417
30.6129,39.1399
30.6112,39.1380
30.6096,39.1362
30.6079,39.1343
30.6063,39.1325
30.6046,39.1306
30.6029,39.1288
30.6013,39.1269
30.5996,39.1251
30.5979,39.1233
30.5963,39.1214
30.5946,39.1196
30.5929,39.1177
30.5913,39.1159
30.5896,39.1140
30.5880,39.1122
30.5863,39.1103
30.5846,39.1085
30.5830,39.1066
30.5813,39.1048
30.5797,39.1029
30.5780,39.1011
30.5763,39.0992
30.5747,39.0974
30.5730,39.0956
30.5713,39.0937
30.5697,39.0919
30.5680,39.0900
30.5663,39.0882
30.5647,39.0863
30.5630,39.0845
30.5613,39.0826
30.5597,39.0808
30.5580,39.0789
30.5563,39.0771
30.5547,39.0752
30.5530,39.0734
30.5513,39.0715
30.5497,39.0697
30.5480,39.0679
30.5463,39.0660
30.5447,39.0642
30.5430,39.0623
30.5413,39.0605
30.5397,39.0586
30.5380,39.0568
30.5363,39.0549
30.5347,39.0531
30.5330,39.0512
30.5314,39.0494
30.5297,39.0475
30.5280,39.0457
30.5264,39.0438
30.5247,39.0420
30.5231,39.0402
30.5214,39.0383
30.5198,39.0365
30.5181,39.0346
30.5164,39.0328
30.5148,39.0309
30.5131,39.0291
30.5115,39.0272
30.5098,39.0254
30.5082,39.0235
30.5065,39.0217
30.5049,39.0198
30.5032,39.0180
30.5016,39.0162
30.4999,39.0143
30.4983,39.0125
30.4966,39.0106
30.4949,39.0088
30.4933,39.0069
30.4916,39.0051
30.4900,39.0032
30.4883,39.0014
30.4867,38.9995
30.4850,38.9977
30.4834,38.9958
30.4817,38.9940
30.4801,38.9921
30.4784,38.9903
30.4768,38.9885
30.4751,38.9866
30.4735,38.9848
30.4718,38.9829
30.4702,38.9811
30.4685,38.9792
30.4669,38.9774
30.4652,38.9755
30.4636,38.9737
30.4619,38.9718
30.4603,38.9700
30.4586,38.9681
30.4570,38.9663
30.4553,38.9645
30.4537,38.9626
30.4520,38.9608
30.4504,38.9589
30.4487,38.9571
30.4471,38.9552
30.4454,38.9534
30.4438,38.9515
30.4422,38.9497
30.4405,38.9478
30.4389,38.9460
30.4372,38.9441
30.4356,38.9423
30.4339,38.9405
30.4323,38.9386
30.4307,38.9368
30.4290,38.9349
30.4274,38.9331
30.4257,38.9312
30.4241,38.9294
30.4225,38.9275
30.4208,38.9257
30.4192,38.9238
30.4175,38.9220
30.4159,38.9201
30.4142,38.9183
30.4126,38.9165
30.4110,38.9146
30.4093,38.9128
30.4077,38.9109
30.4060,38.9091
30.4044,38.9072
30.4027,38.9054
30.4011,38.9035
30.3994,38.9017
30.3978,38.8998
30.3961,38.8980
30.3945,38.8961
30.3928,38.8943
30.3912,38.8925
30.3895,38.8906
30.3879,38.8888
30.3862,38.8869
30.3846,38.8851
30.3830,38.8832
30.3813,38.8814
30.3797,38.8795
30.3780,38.8777
30.3764,38.8758
30.3747,38.8740
30.3731,38.8722
30.3714,38.8703
30.3698,38.8685
30.3681,38.8666
30.3665,38.8648
30.3649,38.8629
30.3632,38.8611
30.3616,38.8592
30.3599,38.8574
30.3583,38.8555
30.3566,38.8537
30.3550,38.8519
30.3533,38.8500
30.3517,38.8482
30.3500,38.8463
30.3484,38.8445
30.3467,38.8426
30.3451,38.8408
30.3434,38.8389
30.3418,38.8371
30.3401,38.8353
30.3385,38.8334
30.3368,38.8316
30.3352,38.8297
30.3335,38.8279
30.3319,38.8260
30.3302,38.8242
30.3286,38.8223
30.3270,38.8205
30.3253,38.8186
30.3237,38.8168
30.3220,38.8150
30.3204,38.8131
30.3187,38.8113
30.3171,38.8094
30.3155,38.8076
30.3138,38.8057
30.3122,38.8039
30.3105,38.8020
30.3089,38.8002
30.3073,38.7984
30.3056,38.7965
30.3040,38.7947
30.3023,38.7928
30.3007,38.7910
30.2991,38.7891
30.2974,38.7873
30.2958,38.7854
30.2941,38.7836
30.2925,38.7818
30.2909,38.7799
30.2892,38.7781
30.2876,38.7762
30.2859,38.7744
30.2843,38.7725
30.2827,38.7707
30.2810,38.7688
30.2794,38.7670
30.2778,38.7652
30.2761,38.7633
30.2745,38.7615
30.2728,38.7596
30.2712,38.7578
30.2696,38.7559
30.2679,38.7541
30.2663,38.7522
30.2647,38.7504
30.2630,38.7486
30.2614,38.7467
30.2598,38.7449
30.2581,38.7430
30.2565,38.7412
30.2549,38.7393
30.2532,38.7375
30.2516,38.7357
30.2499,38.7338
30.2483,38.7320
30.2467,38.7301
30.2450,38.7283
30.2434,38.7264
30.2418,38.7246
30.2401,38.7227
30.2385,38.7209
30.2369,38.7191
30.2353,38.7172
30.2336,38.7154
30.2320,38.7135
30.2304,38.7117
30.2287,38.7098
30.2271,38.7080
30.2255,38.7061
30.2239,38.7043
30.2222,38.7025
30.2206,38.7006
30.2190,38.6988
30.2173,38.6969
30.2157,38.6951
30.2141,38.6932
30.2125,38.6914
30.2108,38.6896
30.2092,38.6877
30.2076,38.6859
30.2060,38.6840
30.2043,38.6822
30.2027,38.6803
30.2011,38.6785
30.1994,38.6766
30.1978,38.6748
30.1962,38.6730
30.1945,38.6711
30.1929,38.6693
30.1913,38.6674
30.1896,38.6656
30.1880,38.6637
30.1864,38.6619
30.1848,38.6601
30.1831,38.6582
30.1815,38.6564
30.1799,38.6545
30.1782,38.6527
30.1766,38.6508
30.1750,38.6490
30.1734,38.6471
30.1717,38.6453
30.1701,38.6435
30.1685,38.6416
30.1669,38.6398
30.1652,38.6379
30.1636,38.6361
30.1620,38.6342
30.1604,38.6324
30.1587,38.6306
30.1571,38.6287
30.1555,38.6269
30.1539,38.6250
30.1522,38.6232
30.1506,38.6213
30.1490,38.6195
30.1474,38.6176
30.1458,38.6158
30.1441,38.6140
30.1425,38.6121
30.1409,38.6103
30.1393,38.6084
30.1376,38.6066
30.1360,38.6047
30.1344,38.6029
30.1328,38.6011
30.1312,38.5992
30.1295,38.5974
30.1279,38.5955
30.1263,38.5937
30.1247,38.5918
30.1231,38.5900
30.1214,38.5882
30.1198,38.5863
30.1182,38.5845
30.1166,38.5826
30.1150,38.5808
30.1134,38.5789
30.1117,38.5771
30.1101,38.5753
30.1085,38.5734
30.1069,38.5716
30.1053,38.5697
30.1036,38.5679
30.1020,38.5660
30.1004,38.5642
30.0988,38.5624
30.0972,38.5605
30.0956,38.5587
30.0940,38.5568
30.0924,38.5550
30.0907,38.5531
30.0891,38.5513
30.0875,38.5495
30.0859,38.5476
30.0843,38.5458
30.0827,38.5439
30.0811,38.5421
30.0795,38.5402
30.0779,38.5384
30.0762,38.5366
30.0746,38.5347
30.0730,38.5329
30.0714,38.5310
30.0698,38.5292
30.0682,38.5273
30.0666,38.5255
30.0650,38.5237
30.0634,38.5218
30.0618,38.5200
30.0602,38.5181
30.0586,38.5163
30.0570,38.5144
30.0553,38.5126
30.0537,38.5108
30.0521,38.5089
30.0505,38.5071
30.0489,38.5052
30.0473,38.5034
30.0457,38.5015
30.0441,38.4997
30.0425,38.4979
30.0409,38.4960
30.0393,38.4942
30.0377,38.4923
30.0361,38.4905
30.0345,38.4886
30.0329,38.4868
30.0313,38.4850
30.0297,38.4831
30.0281,38.4813
30.0265,38.4794
30.0249,38.4776
30.0233,38.4757
30.0217,38.4739
30.0201,38.4721
30.0185,38.4702
30.0169,38.4684
30.0153,38.4665
30.0137,38.4647
30.0121,38.4628
30.0105,38.4610
30.0089,38.4592
30.0073,38.4573
30.0057,38.4555
30.0041,38.4536
30.0025,38.4518
30.0009,38.4499
29.9993,38.4481
29.9977,38.4463
29.9961,38.4444
29.9945,38.4426
29.9929,38.4407
29.9913,38.4389
29.9897,38.4370
29.9881,38.4352
29.9866,38.4334
29.9850,38.4315
29.9834,38.4297
29.9818,38.4278
29.9802,38.4260
29.9786,38.4242
29.9770,38.4223
29.9754,38.4205
29.9738,38.4186
29.9722,38.4168
29.9706,38.4149
29.9690,38.4131
29.9674,38.4113
29.9658,38.4100
